RID,,Rxn description,Formula,LB,UB,subSystem,Gene Rule,Bibliomic - Intracellular,Biblomic - Exchange,Proteomic,OMIM disease,Drug target,Confidence Score,Reference ID,,,,,,,,,,,,,,,,,,,,,,,,,,
663,URIt4,uridine transport in via sodium symport,uri[e] + na1[e]  <=> uri[c] + na1[c] ,-1000,1000,"Transport, Extracellular",9153 or 9154 or 64078,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
664,URIt5,uridine transport in via sodium symport (1:2),uri[e] + 2 na1[e]  <=> uri[c] + 2 na1[c] ,-1000,1000,"Transport, Extracellular",64078,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
665,VALTA,valine transaminase,val_L[c] + akg[c]  <=> 3mob[c] + glu_L[c] ,-1000,1000,"Valine, Leucine, and Isoleucine Metabolism",586,0,0,1,1,0,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,1
666,VALt4,L-valine transport in via sodium symport,val_L[e] + na1[e]  <=> val_L[c] + na1[c] ,-1000,1000,"Transport, Extracellular",11254,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
667,VALtec,L-valine transport via diffusion (extracellular to cytosol),val_L[e]  <=> val_L[c] ,-1000,1000,"Transport, Extracellular",8501 or 124935,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1
668,XANtx,xanthine diffusion in peroxisome,xan[c]  <=> xan[x] ,-1000,1000,"Transport, Peroxisomal",,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
669,XAOx,"xanthine  oxidase,peroxisomal",o2[x] + h2o[x] + xan[x]  <=> h2o2[x] + urate[x] ,-1000,1000,Purine Catabolism,7498,1,0,0,1,1,5,179,,,,,,,,,,,,,,,,,,,,,,,,,,1
670,XYLK,xylulokinase,atp[c] + xylu_D[c]  -> xu5p_D[c] + h[c] + adp[c] ,0,1000,Pentose and Glucuronate Interconversions,9942,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
671,XYLTD_Dr,xylitol dehydrogenase (D-xyulose-forming),xylt[c] + nad[c]  <=> nadh[c] + h[c] + xylu_D[c] ,-1000,1000,Pentose and Glucuronate Interconversions,,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
672,XYLUR,xylulose reductase,h[c] + nadph[c] + xylu_L[c]  <=> nadp[c] + xylt[c] ,-1000,1000,Pentose and Glucuronate Interconversions,51181,0,0,1,1,0,4,3,21,22,,,,,,,,,,,,,,,,,,,,,,,,1
673,sink_etha,sink etha,etha[c]  <=> ,-1000,1000,Intracellular Constraint,,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
674,EX_3mob_e,EX 3mob(e),3mob[c]  <=> ,-1000,1000,Extracellular exchange,,0,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
675,EX_5oxpro_e,EX 5oxpro(e),5oxpro[c]  <=> ,-1000,1000,Extracellular exchange,,0,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
676,EX_acrn_e,EX acrn(e),acrn[c]  <=> ,-1000,1000,Extracellular exchange,,0,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
677,EX_ahcys_e,EX ahcys(e),ahcys[c]  <=> ,-1000,1000,Extracellular exchange,,0,1,0,0,0,2,382,,,,,,,,,,,,,,,,,,,,,,,,,,1
678,EX_cdpea_e,EX cdpea(e),cdpea[c]  <=> ,-1000,1000,Extracellular exchange,,0,1,0,0,0,3,383,,,,,,,,,,,,,,,,,,,,,,,,,,1
679,EX_cholp_e,EX cholp(e),cholp[c]  <=> ,-1000,1000,Extracellular exchange,,0,1,0,0,0,3,384,,,,,,,,,,,,,,,,,,,,,,,,,,1
680,EX_citr_L_e,EX citr-L(e),citr_L[c]  <=> ,-1000,1000,Extracellular exchange,,0,1,0,0,0,3,385,,,,,,,,,,,,,,,,,,,,,,,,,,1
681,EX_fum_e,EX fum(e),fum[c]  <=> ,-1000,1000,Extracellular exchange,,0,1,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1
682,EX_pmtcrn_e,EX pmtcrn(e),pmtcrn[c]  <=> ,-1000,1000,Extracellular exchange,,0,1,0,0,0,3,386,,,,,,,,,,,,,,,,,,,,,,,,,,1
683,GPAM_hs_16_0,GPAM hs 16 0,glyc3p[c] + pmtcoa[c]  -> coa[c] + alpha_hs_16_0[c] ,0,1000,Expanded DAG metabolism,57678,1,0,0,0,0,5,98,,,,,,,,,,,,,,,,,,,,,,,,,,1
684,LPS3_hs_16_0,LPS3 hs 16 0,h2o[c] + mag_hs_16_0[c]  -> glyc[c] + hdca[c] + h[c] ,0,1000,Expanded DAG metabolism,11343,1,0,1,0,0,4,192,228,24,21,22,29,0,2,3,,,,,,,,,,,,,,,,,,1
685,LPASE_16_0,LPASE 16 0,h2o[c] + lpchol_hs_16_0[c]  -> hdca[c] + h[c] + g3pc[c] ,0,1000,Expanded Phospholipid metabolism,5321 or 1178 or 29124,1,0,1,1,1,3,192,32,24,21,,,,,,,,,,,,,,,,,,,,,,,1
686,GPAM_hs_18_0,GPAM hs 18 0,glyc3p[c] + stcoa[c]  -> coa[c] + alpha_hs_18_0[c] ,0,1000,Expanded DAG metabolism,57678,1,0,0,0,0,5,98,,,,,,,,,,,,,,,,,,,,,,,,,,1
687,LPS3_hs_18_0,LPS3 hs 18 0,h2o[c] + mag_hs_18_0[c]  -> glyc[c] + h[c] + ocdca[c] ,0,1000,Expanded DAG metabolism,11343,1,0,1,0,0,5,192,228,24,21,22,29,0,2,3,,,,,,,,,,,,,,,,,,1
688,LPASE_18_0,LPASE 18 0,h2o[c] + lpchol_hs_18_0[c]  -> h[c] + ocdca[c] + g3pc[c] ,0,1000,Expanded Phospholipid metabolism,5321 or 1178 or 29124,1,0,1,1,1,5,192,32,24,21,,,,,,,,,,,,,,,,,,,,,,,1
689,GPAM_hs_18_1,GPAM hs 18 1,glyc3p[c] + odecoa[c]  -> coa[c] + alpha_hs_18_1[c] ,0,1000,Expanded DAG metabolism,57678,1,0,0,0,0,4,98,,,,,,,,,,,,,,,,,,,,,,,,,,1
690,LPS3_hs_18_1,LPS3 hs 18 1,h2o[c] + mag_hs_18_1[c]  -> ocdcea[c] + glyc[c] + h[c] ,0,1000,Expanded DAG metabolism,11343,1,0,1,0,0,5,192,228,24,21,22,29,0,2,3,,,,,,,,,,,,,,,,,,1
691,LPASE_18_1,LPASE 18 1,h2o[c] + lpchol_hs_18_1[c]  -> ocdcea[c] + h[c] + g3pc[c] ,0,1000,Expanded Phospholipid metabolism,5321 or 1178 or 29124,1,0,1,1,1,4,192,32,24,21,,,,,,,,,,,,,,,,,,,,,,,1
692,GPAM_hs_18_2,GPAM hs 18 2,glyc3p[c] + lnlccoa[c]  -> coa[c] + alpha_hs_18_2[c] ,0,1000,Expanded DAG metabolism,57678,1,0,0,0,0,4,98,,,,,,,,,,,,,,,,,,,,,,,,,,1
693,LPS3_hs_18_2,LPS3 hs 18 2,h2o[c] + mag_hs_18_2[c]  -> glyc[c] + lnlc[c] + h[c] ,0,1000,Expanded DAG metabolism,11343,1,0,1,0,0,4,192,228,24,21,22,29,0,2,3,,,,,,,,,,,,,,,,,,1
694,LPASE_18_2,LPASE 18 2,h2o[c] + lpchol_hs_18_2[c]  -> lnlc[c] + h[c] + g3pc[c] ,0,1000,Expanded Phospholipid metabolism,5321 or 1178 or 29124,1,0,1,1,1,4,192,32,24,21,,,,,,,,,,,,,,,,,,,,,,,1
695,GPAM_hs_20_4,GPAM hs 20 4,glyc3p[c] + arachdcoa[c]  -> coa[c] + alpha_hs_20_4[c] ,0,1000,Expanded DAG metabolism,57678,1,0,0,0,0,4,98,,,,,,,,,,,,,,,,,,,,,,,,,,1
696,LPS3_hs_20_4,LPS3 hs 20 4,h2o[c] + mag_hs_20_4[c]  -> glyc[c] + h[c] + arachd[c] ,0,1000,Expanded DAG metabolism,11343,1,0,1,0,0,5,192,228,24,21,22,29,0,2,3,,,,,,,,,,,,,,,,,,1
697,LPASE_20_4,LPASE 20 4,h2o[c] + lpchol_hs_20_4[c]  -> h[c] + arachd[c] + g3pc[c] ,0,1000,Expanded Phospholipid metabolism,5321 or 1178 or 29124,1,0,1,1,1,4,192,32,24,21,,,,,,,,,,,,,,,,,,,,,,,1
698,AGPAT1_16_0_16_0,AGPAT1 16 0 16 0,pmtcoa[c] + alpha_hs_16_0[c]  -> coa[c] + pa_hs_16_0_16_0[c] ,0,1000,Expanded DAG metabolism,137964 or 56894 or 10554 or 10555 or 55326 or 56895,1,0,1,1,0,4,95,96,21,,,,,,,,,,,,,,,,,,,,,,,,1
699,PPAP_16_0_16_0,PPAP 16 0 16 0,h2o[c] + pa_hs_16_0_16_0[c]  -> dag_hs_16_0_16_0[c] + pi[c] ,0,1000,Expanded DAG metabolism,8611 or 8612 or 8613,1,0,0,0,0,4,103,107,,,,,,,,,,,,,,,,,,,,,,,,,1
700,CEPTE_16_0_16_0,CEPTE 16 0 16 0,dag_hs_16_0_16_0[c] + cdpea[c]  -> cmp[c] + pe_hs_16_0_16_0[c] + h[c] ,0,1000,Expanded Phospholipid metabolism,10390,1,0,1,0,0,4,194,298,21,,,,,,,,,,,,,,,,,,,,,,,,1
701,PSSA2_hs_16_0_16_0,PSSA2 hs 16 0 16 0,ser_L[c] + pe_hs_16_0_16_0[c]  <=> ps_hs_16_0_16_0[c] + etha[c] ,-1000,1000,Expanded Phospholipid metabolism,81490,1,0,1,0,0,4,195,32,21,,,,,,,,,,,,,,,,,,,,,,,,1
702,PSSA1_hs_16_0_16_0,PSSA1 hs 16 0 16 0,chol[c] + ps_hs_16_0_16_0[c]  <=> ser_L[c] + pchol_hs_16_0_16_0[c] ,-1000,1000,Expanded Phospholipid metabolism,9791,1,0,1,0,0,4,195,21,,,,,,,,,,,,,,,,,,,,,,,,,1
703,CEPTC_16_0_16_0,CEPTC 16 0 16 0,dag_hs_16_0_16_0[c] + cdpchol[c]  -> cmp[c] + h[c] + pchol_hs_16_0_16_0[c] ,0,1000,Expanded Phospholipid metabolism,56994 or 10390,1,0,1,0,0,4,194,193,303,21,,,,,,,,,,,,,,,,,,,,,,,1
704,PLA2_2_16_0_16_0,PLA2 2 16 0 16 0,h2o[c] + pchol_hs_16_0_16_0[c]  -> lpchol_hs_16_0[c] + hdca[c] + h[c] ,0,1000,Expanded Phospholipid metabolism,5320 or 8398,1,0,0,1,1,4,57,61,62,63,248,249,,,,,,,,,,,,,,,,,,,,,1
705,DAGK_hs_16_0_16_0,DAGK hs 16 0 16 0,pa_hs_16_0_16_0[c] + h[c] + adp[c]  <=> dag_hs_16_0_16_0[c] + atp[c] ,-1000,1000,Expanded DAG metabolism,1606 or 1607 or 1608 or 1609 or 9162 or 8525 or 8526 or 8527 or 160851,1,0,1,1,0,4,229,18,21,,,,,,,,,,,,,,,,,,,,,,,,1
706,LPS2_16_0_16_0,LPS2 16 0 16 0,h2o[c] + dag_hs_16_0_16_0[c]  -> hdca[c] + mag_hs_16_0[c] + h[c] ,0,1000,Expanded DAG metabolism,4023,1,0,0,1,1,4,192,228,,,,,,,,,,,,,,,,,,,,,,,,,1
707,CDS_16_0_16_0,CDS 16 0 16 0,ctp[c] + pa_hs_16_0_16_0[c] + h[c]  -> ppi[c] + cdpdag_hs_16_0_16_0[c] ,0,1000,Expanded Glycerophospholipid metabolism,1040,1,0,0,0,0,4,191,,,,,,,,,,,,,,,,,,,,,,,,,,1
708,CDIPTr_16_0_16_0,CDIPTr 16 0 16 0,inost[c] + cdpdag_hs_16_0_16_0[c]  -> cmp[c] + h[c] + pail_hs_16_0_16_0[c] ,0,1000,Expanded Glycerophospholipid metabolism,10423,1,0,1,0,0,4,191,26,4,21,,,,,,,,,,,,,,,,,,,,,,,1
709,PIPLC_16_0_16_0,PIPLC 16 0 16 0,h2o[c] + pail_hs_16_0_16_0[c]  -> mi1p_D[c] + dag_hs_16_0_16_0[c] + h[c] ,0,1000,Expanded Glycerophospholipid metabolism,113026 or 23236 or 84812 or 257068 or 9651 or 89869 or 5330 or 5331 or 5332 or 5333 or 5334 or 5335 or 5336 or 51196 or 23007,1,0,1,1,1,4,57,58,59,60,61,16,22,,,,,,,,,,,,,,,,,,,,1
710,PIK4_16_0_16_0,PIK4 16 0 16 0,atp[c] + pail_hs_16_0_16_0[c]  -> pail4p_hs_16_0_16_0[c] + h[c] + adp[c] ,0,1000,Expanded Glycerophospholipid metabolism,5297 or 5298 or 55361,1,0,1,0,0,4,189,24,21,16,,,,,,,,,,,,,,,,,,,,,,,1
711,PI4PLC_16_0_16_0,PI4PLC 16 0 16 0,pail4p_hs_16_0_16_0[c] + h2o[c]  -> dag_hs_16_0_16_0[c] + h[c] + mi14p[c] ,0,1000,Expanded Glycerophospholipid metabolism,113026 or 23236 or 84812 or 9651 or 257068 or 89869 or 5330 or 5331 or 5332 or 5333 or 5334 or 5335 or 5336 or 51196 or 23007,1,0,1,1,1,4,57,58,59,60,61,16,22,,,,,,,,,,,,,,,,,,,,1
712,PI4P3K_16_0_16_0,PI4P3K 16 0 16 0,pail4p_hs_16_0_16_0[c] + atp[c]  -> h[c] + adp[c] + pail34p_hs_16_0_16_0[c] ,0,1000,Expanded Glycerophospholipid metabolism,5286 or 5287 or 5288 or 5290 or 5291 or 5293 or 5294 or 23533 or 5296 or 10870 or 8503 or 5295,0,0,1,1,1,4,24,30,16,21,,,,,,,,,,,,,,,,,,,,,,,1
713,PI34P5K_16_0_16_0,PI34P5K 16 0 16 0,atp[c] + pail34p_hs_16_0_16_0[c]  -> pail345p_hs_16_0_16_0[c] + h[c] + adp[c] ,0,1000,Expanded Glycerophospholipid metabolism,8394 or 8395 or 23396,0,0,1,1,0,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,1
714,PI4P5K_16_0_16_0,PI4P5K 16 0 16 0,pail45p_hs_16_0_16_0[c] + atp[c]  -> pail345p_hs_16_0_16_0[c] + h[c] + adp[c] ,0,1000,Expanded Glycerophospholipid metabolism,200576 or 23396 or 8394 or 8395 or 8396 or 5305 or 79837,1,0,1,1,0,4,189,24,22,29,0,2,1,3,8,15,,,,,,,,,,,,,,,,,1
715,PI345P3P_16_0_16_0,PI345P3P 16 0 16 0,h2o[c] + pail345p_hs_16_0_16_0[c]  -> pail45p_hs_16_0_16_0[c] + pi[c] ,0,1000,Expanded Glycerophospholipid metabolism,5728,0,0,1,1,0,4,0,8,,,,,,,,,,,,,,,,,,,,,,,,,1
716,PI45PLC_16_0_16_0,PI45PLC 16 0 16 0,pail45p_hs_16_0_16_0[c] + h2o[c]  -> dag_hs_16_0_16_0[c] + h[c] + mi145p[c] ,0,1000,Expanded Glycerophospholipid metabolism,113026 or 23236 or 84812 or 9651 or 257068 or 89869 or 5330 or 5331 or 5332 or 5333 or 5334 or 5335 or 5336 or 51196 or 23007,1,0,1,1,1,4,57,58,59,60,53,16,22,,,,,,,,,,,,,,,,,,,,1
717,AGPAT1_16_0_18_0,AGPAT1 16 0 18 0,stcoa[c] + alpha_hs_16_0[c]  -> pa_hs_16_0_18_0[c] + coa[c] ,0,1000,Expanded DAG metabolism,137964 or 56894 or 10554 or 10555 or 55326 or 56895,1,0,1,1,0,5,95,96,21,,,,,,,,,,,,,,,,,,,,,,,,1
718,PPAP_16_0_18_0,PPAP 16 0 18 0,h2o[c] + pa_hs_16_0_18_0[c]  -> pi[c] + dag_hs_16_0_18_0[c] ,0,1000,Expanded DAG metabolism,8611 or 8612 or 8613,1,0,0,0,0,5,103,107,,,,,,,,,,,,,,,,,,,,,,,,,1
719,CEPTE_16_0_18_0,CEPTE 16 0 18 0,cdpea[c] + dag_hs_16_0_18_0[c]  -> pe_hs_16_0_18_0[c] + cmp[c] + h[c] ,0,1000,Expanded Phospholipid metabolism,10390,1,0,1,0,0,4,194,299,21,,,,,,,,,,,,,,,,,,,,,,,,1
720,PSSA2_hs_16_0_18_0,PSSA2 hs 16 0 18 0,pe_hs_16_0_18_0[c] + ser_L[c]  <=> etha[c] + ps_hs_16_0_18_0[c] ,-1000,1000,Expanded Phospholipid metabolism,81490,1,0,1,0,0,4,195,32,21,,,,,,,,,,,,,,,,,,,,,,,,1
721,PSSA1_hs_16_0_18_0,PSSA1 hs 16 0 18 0,chol[c] + ps_hs_16_0_18_0[c]  <=> ser_L[c] + pchol_hs_16_0_18_0[c] ,-1000,1000,Expanded Phospholipid metabolism,9791,1,0,1,0,0,4,195,21,,,,,,,,,,,,,,,,,,,,,,,,,1
722,CEPTC_16_0_18_0,CEPTC 16 0 18 0,dag_hs_16_0_18_0[c] + cdpchol[c]  -> cmp[c] + pchol_hs_16_0_18_0[c] + h[c] ,0,1000,Expanded Phospholipid metabolism,56994 or 10390,1,0,1,0,0,5,194,193,304,21,,,,,,,,,,,,,,,,,,,,,,,1
723,PLA2_2_16_0_18_0,PLA2 2 16 0 18 0,h2o[c] + pchol_hs_16_0_18_0[c]  -> lpchol_hs_16_0[c] + h[c] + ocdca[c] ,0,1000,Expanded Phospholipid metabolism,5320 or 8398,1,0,0,1,1,5,57,61,62,63,248,249,,,,,,,,,,,,,,,,,,,,,1
724,DAGK_hs_16_0_18_0,DAGK hs 16 0 18 0,pa_hs_16_0_18_0[c] + h[c] + adp[c]  <=> atp[c] + dag_hs_16_0_18_0[c] ,-1000,1000,Expanded DAG metabolism,1606 or 1607 or 1608 or 1609 or 9162 or 8525 or 8526 or 8527 or 160851,1,0,1,1,0,4,229,18,21,,,,,,,,,,,,,,,,,,,,,,,,1
725,LPS2_16_0_18_0,LPS2 16 0 18 0,h2o[c] + dag_hs_16_0_18_0[c]  -> mag_hs_16_0[c] + h[c] + ocdca[c] ,0,1000,Expanded DAG metabolism,4023,1,0,0,1,1,4,192,228,,,,,,,,,,,,,,,,,,,,,,,,,1
726,CDS_16_0_18_0,CDS 16 0 18 0,pa_hs_16_0_18_0[c] + ctp[c] + h[c]  -> ppi[c] + cdpdag_hs_16_0_18_0[c] ,0,1000,Expanded Glycerophospholipid metabolism,1040,1,0,0,0,0,4,191,,,,,,,,,,,,,,,,,,,,,,,,,,1
727,CDIPTr_16_0_18_0,CDIPTr 16 0 18 0,inost[c] + cdpdag_hs_16_0_18_0[c]  -> cmp[c] + pail_hs_16_0_18_0[c] + h[c] ,0,1000,Expanded Glycerophospholipid metabolism,10423,1,0,1,0,0,4,191,26,4,21,,,,,,,,,,,,,,,,,,,,,,,1
728,PIPLC_16_0_18_0,PIPLC 16 0 18 0,h2o[c] + pail_hs_16_0_18_0[c]  -> mi1p_D[c] + h[c] + dag_hs_16_0_18_0[c] ,0,1000,Expanded Glycerophospholipid metabolism,113026 or 23236 or 84812 or 257068 or 9651 or 89869 or 5330 or 5331 or 5332 or 5333 or 5334 or 5335 or 5336 or 51196 or 23007,1,0,1,1,1,4,57,58,59,60,61,16,22,,,,,,,,,,,,,,,,,,,,1
729,PIK4_16_0_18_0,PIK4 16 0 18 0,atp[c] + pail_hs_16_0_18_0[c]  -> h[c] + adp[c] + pail4p_hs_16_0_18_0[c] ,0,1000,Expanded Glycerophospholipid metabolism,5297 or 5298 or 55361,1,0,1,0,0,4,189,24,21,16,,,,,,,,,,,,,,,,,,,,,,,1
730,PI4PLC_16_0_18_0,PI4PLC 16 0 18 0,h2o[c] + pail4p_hs_16_0_18_0[c]  -> h[c] + dag_hs_16_0_18_0[c] + mi14p[c] ,0,1000,Expanded Glycerophospholipid metabolism,113026 or 23236 or 84812 or 9651 or 257068 or 89869 or 5330 or 5331 or 5332 or 5333 or 5334 or 5335 or 5336 or 51196 or 23007,1,0,1,1,1,4,57,58,59,60,61,16,22,,,,,,,,,,,,,,,,,,,,1
731,PI4P3K_16_0_18_0,PI4P3K 16 0 18 0,atp[c] + pail4p_hs_16_0_18_0[c]  -> h[c] + pail34p_hs_16_0_18_0[c] + adp[c] ,0,1000,Expanded Glycerophospholipid metabolism,5286 or 5287 or 5288 or 5290 or 5291 or 5293 or 5294 or 23533 or 5296 or 10870 or 8503 or 5295,0,0,1,1,1,4,24,30,16,21,,,,,,,,,,,,,,,,,,,,,,,1
732,PI34P5K_16_0_18_0,PI34P5K 16 0 18 0,atp[c] + pail34p_hs_16_0_18_0[c]  -> pail345p_hs_16_0_18_0[c] + h[c] + adp[c] ,0,1000,Expanded Glycerophospholipid metabolism,8394 or 8395 or 23396,0,0,1,1,0,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,1
733,PI4P5K_16_0_18_0,PI4P5K 16 0 18 0,atp[c] + pail45p_hs_16_0_18_0[c]  -> pail345p_hs_16_0_18_0[c] + h[c] + adp[c] ,0,1000,Expanded Glycerophospholipid metabolism,200576 or 23396 or 8394 or 8395 or 8396 or 5305 or 79837,1,0,1,1,0,4,189,24,22,29,0,2,1,3,8,15,,,,,,,,,,,,,,,,,1
734,PI345P3P_16_0_18_0,PI345P3P 16 0 18 0,pail345p_hs_16_0_18_0[c] + h2o[c]  -> pi[c] + pail45p_hs_16_0_18_0[c] ,0,1000,Expanded Glycerophospholipid metabolism,5728,0,0,1,1,0,4,0,8,,,,,,,,,,,,,,,,,,,,,,,,,1
735,PI45PLC_16_0_18_0,PI45PLC 16 0 18 0,h2o[c] + pail45p_hs_16_0_18_0[c]  -> h[c] + dag_hs_16_0_18_0[c] + mi145p[c] ,0,1000,Expanded Glycerophospholipid metabolism,113026 or 23236 or 84812 or 9651 or 257068 or 89869 or 5330 or 5331 or 5332 or 5333 or 5334 or 5335 or 5336 or 51196 or 23007,1,0,1,1,1,4,57,58,59,60,54,16,22,,,,,,,,,,,,,,,,,,,,1
736,AGPAT1_16_0_18_1,AGPAT1 16 0 18 1,odecoa[c] + alpha_hs_16_0[c]  -> pa_hs_16_0_18_1[c] + coa[c] ,0,1000,Expanded DAG metabolism,137964 or 56894 or 10554 or 10555 or 55326 or 56895,1,0,1,1,0,4,95,96,21,,,,,,,,,,,,,,,,,,,,,,,,1
737,PPAP_16_0_18_1,PPAP 16 0 18 1,pa_hs_16_0_18_1[c] + h2o[c]  -> pi[c] + dag_hs_16_0_18_1[c] ,0,1000,Expanded DAG metabolism,8611 or 8612 or 8613,1,0,0,0,0,5,103,107,,,,,,,,,,,,,,,,,,,,,,,,,1
738,CEPTE_16_0_18_1,CEPTE 16 0 18 1,cdpea[c] + dag_hs_16_0_18_1[c]  -> cmp[c] + pe_hs_16_0_18_1[c] + h[c] ,0,1000,Expanded Phospholipid metabolism,10390,1,0,1,0,0,4,124,194,21,,,,,,,,,,,,,,,,,,,,,,,,1
739,PSSA2_hs_16_0_18_1,PSSA2 hs 16 0 18 1,pe_hs_16_0_18_1[c] + ser_L[c]  <=> etha[c] + ps_hs_16_0_18_1[c] ,-1000,1000,Expanded Phospholipid metabolism,81490,1,0,1,0,0,4,195,32,21,,,,,,,,,,,,,,,,,,,,,,,,1
740,PSSA1_hs_16_0_18_1,PSSA1 hs 16 0 18 1,chol[c] + ps_hs_16_0_18_1[c]  <=> ser_L[c] + pchol_hs_16_0_18_1[c] ,-1000,1000,Expanded Phospholipid metabolism,9791,1,0,1,0,0,4,195,21,,,,,,,,,,,,,,,,,,,,,,,,,1
741,CEPTC_16_0_18_1,CEPTC 16 0 18 1,cdpchol[c] + dag_hs_16_0_18_1[c]  -> cmp[c] + h[c] + pchol_hs_16_0_18_1[c] ,0,1000,Expanded Phospholipid metabolism,56994 or 10390,1,0,1,0,0,4,194,193,305,21,,,,,,,,,,,,,,,,,,,,,,,1
742,PLA2_2_16_0_18_1,PLA2 2 16 0 18 1,h2o[c] + pchol_hs_16_0_18_1[c]  -> ocdcea[c] + lpchol_hs_16_0[c] + h[c] ,0,1000,Expanded Phospholipid metabolism,5320 or 8398,1,0,0,1,1,4,57,61,62,63,248,249,,,,,,,,,,,,,,,,,,,,,1
743,DAGK_hs_16_0_18_1,DAGK hs 16 0 18 1,pa_hs_16_0_18_1[c] + h[c] + adp[c]  <=> atp[c] + dag_hs_16_0_18_1[c] ,-1000,1000,Expanded DAG metabolism,1606 or 1607 or 1608 or 1609 or 9162 or 8525 or 8526 or 8527 or 160851,1,0,1,1,0,4,229,18,21,,,,,,,,,,,,,,,,,,,,,,,,1
744,LPS2_16_0_18_1,LPS2 16 0 18 1,h2o[c] + dag_hs_16_0_18_1[c]  -> ocdcea[c] + mag_hs_16_0[c] + h[c] ,0,1000,Expanded DAG metabolism,4023,1,0,0,1,1,4,192,228,,,,,,,,,,,,,,,,,,,,,,,,,1
745,CDS_16_0_18_1,CDS 16 0 18 1,pa_hs_16_0_18_1[c] + ctp[c] + h[c]  -> ppi[c] + cdpdag_hs_16_0_18_1[c] ,0,1000,Expanded Glycerophospholipid metabolism,1040,1,0,0,0,0,4,191,,,,,,,,,,,,,,,,,,,,,,,,,,1
746,CDIPTr_16_0_18_1,CDIPTr 16 0 18 1,inost[c] + cdpdag_hs_16_0_18_1[c]  -> cmp[c] + h[c] + pail_hs_16_0_18_1[c] ,0,1000,Expanded Glycerophospholipid metabolism,10423,1,0,1,0,0,4,191,26,4,21,,,,,,,,,,,,,,,,,,,,,,,1
747,PIPLC_16_0_18_1,PIPLC 16 0 18 1,h2o[c] + pail_hs_16_0_18_1[c]  -> mi1p_D[c] + h[c] + dag_hs_16_0_18_1[c] ,0,1000,Expanded Glycerophospholipid metabolism,113026 or 23236 or 84812 or 257068 or 9651 or 89869 or 5330 or 5331 or 5332 or 5333 or 5334 or 5335 or 5336 or 51196 or 23007,1,0,1,1,1,4,57,58,59,60,61,16,22,,,,,,,,,,,,,,,,,,,,1
748,PIK4_16_0_18_1,PIK4 16 0 18 1,atp[c] + pail_hs_16_0_18_1[c]  -> pail4p_hs_16_0_18_1[c] + h[c] + adp[c] ,0,1000,Expanded Glycerophospholipid metabolism,5297 or 5298 or 55361,1,0,1,0,0,4,189,24,21,16,,,,,,,,,,,,,,,,,,,,,,,1
749,PI4PLC_16_0_18_1,PI4PLC 16 0 18 1,h2o[c] + pail4p_hs_16_0_18_1[c]  -> h[c] + mi14p[c] + dag_hs_16_0_18_1[c] ,0,1000,Expanded Glycerophospholipid metabolism,113026 or 23236 or 84812 or 9651 or 257068 or 89869 or 5330 or 5331 or 5332 or 5333 or 5334 or 5335 or 5336 or 51196 or 23007,1,0,1,1,1,4,57,58,59,60,61,16,22,,,,,,,,,,,,,,,,,,,,1
750,PI4P3K_16_0_18_1,PI4P3K 16 0 18 1,atp[c] + pail4p_hs_16_0_18_1[c]  -> pail34p_hs_16_0_18_1[c] + h[c] + adp[c] ,0,1000,Expanded Glycerophospholipid metabolism,5286 or 5287 or 5288 or 5290 or 5291 or 5293 or 5294 or 23533 or 5296 or 10870 or 8503 or 5295,0,0,1,1,1,4,24,30,16,21,,,,,,,,,,,,,,,,,,,,,,,1
751,PI34P5K_16_0_18_1,PI34P5K 16 0 18 1,atp[c] + pail34p_hs_16_0_18_1[c]  -> h[c] + adp[c] + pail345p_hs_16_0_18_1[c] ,0,1000,Expanded Glycerophospholipid metabolism,8394 or 8395 or 23396,0,0,1,1,0,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,1
752,PI4P5K_16_0_18_1,PI4P5K 16 0 18 1,pail45p_hs_16_0_18_1[c] + atp[c]  -> h[c] + adp[c] + pail345p_hs_16_0_18_1[c] ,0,1000,Expanded Glycerophospholipid metabolism,200576 or 23396 or 8394 or 8395 or 8396 or 5305 or 79837,1,0,1,1,0,4,189,24,22,29,0,2,1,3,8,15,,,,,,,,,,,,,,,,,1
